NU_INSCRICAO;TP_COR_RACA;TP_ESCOLA;SG_UF_RESIDENCIA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;Q002;Q006
210059838875;3;1;CE;520.9;530.9;487.6;560.3;640.0;D;B
210059100588;3;2;RJ;521.9;546.0;573.1;499.5;660.0;D;C
210061778663;2;1;BA;512.6;517.2;538.0;446.3;320.0;B;B
210058515498;1;1;CE;558.1;653.0;581.0;678.4;840.0;G;K
210060945595;3;1;AL;659.3;640.9;604.0;754.1;940.0;D;D
210059307902;1;1;RS;533.3;643.2;625.2;653.4;560.0;E;D
210061297715;2;1;PA;343.3;486.2;473.7;374.7;400.0;E;C
210058860765;1;3;MG;450.9;581.4;563.0;688.2;760.0;G;H
210060199249;1;1;SP;501.7;545.0;540.9;487.8;660.0;G;P
210059355979;3;2;SC;405.1;491.7;461.0;462.7;700.0;B;B
210058765403;1;1;GO;559.4;505.1;531.4;460.3;400.0;C;A
210061092890;1;1;RJ;440.4;327.6;464.5;616.3;560.0;C;C
210060360159;1;3;SP;619.8;626.2;603.5;671.7;900.0;G;N
210061808097;1;1;SC;434.7;376.7;473.6;391.2;700.0;G;I
210060347865;1;1;SC;505.8;551.5;524.0;513.6;720.0;G;Q
210061332396;1;2;MA;540.1;444.3;530.4;547.7;700.0;G;J
210061096443;1;1;PE;650.6;726.4;615.6;771.4;960.0;G;Q
210060363669;2;1;MA;410.9;360.8;336.6;345.2;760.0;D;C
210058067985;1;2;GO;421.4;572.6;560.1;573.9;620.0;E;L
210059235126;1;1;RS;445.2;511.4;495.4;494.8;440.0;B;F
210060402670;3;2;RJ;506.5;608.3;554.3;541.7;960.0;E;F
210061165654;3;2;RJ;473.7;535.6;457.9;460.6;580.0;E;C
210058571219;2;2;RJ;454.0;501.9;541.0;363.2;440.0;B;B
210059257388;2;1;BA;475.9;410.1;320.0;506.6;340.0;E;C
210058726487;1;2;MS;407.2;572.2;573.5;459.0;820.0;E;E
210059563662;3;2;BA;464.4;383.6;379.2;345.8;460.0;E;A
210060508494;1;2;AL;382.3;383.2;396.5;413.4;0.0;D;B
210058807247;1;1;MG;542.5;603.0;563.7;604.2;920.0;G;E
210059168309;3;1;PE;329.9;491.6;505.5;544.5;560.0;B;C
210058714901;3;1;SP;614.0;511.0;571.8;745.2;900.0;G;L
210059620770;1;1;CE;753.5;674.8;628.5;872.9;960.0;G;J
210060000899;1;1;SP;490.9;616.4;575.4;587.9;860.0;B;D
210061849415;1;1;MG;481.3;602.1;578.9;527.9;600.0;E;G
210059126962;3;2;RJ;426.7;445.5;502.8;506.0;580.0;D;B
210061297950;3;1;CE;544.5;603.1;572.2;694.0;380.0;D;B
210061222714;3;1;SP;486.5;558.8;505.5;588.1;960.0;F;I
210058230618;1;2;PR;501.9;545.1;548.9;677.2;600.0;E;C
210059486306;4;3;SP;742.7;696.7;700.6;768.6;940.0;G;F
210060224074;1;2;PE;653.3;644.3;594.7;791.8;920.0;E;H
210060406507;3;1;MA;378.9;385.8;398.0;426.3;660.0;D;B
210061728988;0;2;SP;583.1;613.0;606.4;761.7;660.0;F;H
210060622382;1;1;MG;529.4;545.1;571.7;526.1;880.0;C;E
210061365051;1;1;SP;439.5;545.9;525.4;433.2;380.0;E;B
210058559962;3;1;MG;550.8;493.2;535.6;556.6;800.0;E;B
210061187311;1;3;ES;670.0;663.1;660.1;749.1;960.0;G;G
210059613822;1;1;MG;498.7;454.6;452.8;584.2;340.0;F;F
210059180975;3;1;BA;448.4;467.3;521.7;426.8;660.0;G;L
210058991508;3;1;ES;542.8;649.8;579.6;677.4;600.0;E;E
210060226804;3;2;PB;464.9;546.4;536.8;602.3;920.0;E;B
210058340133;1;2;SP;516.6;598.1;617.3;493.6;560.0;F;B
210060605854;2;1;PI;512.6;417.6;431.1;373.7;520.0;C;C
210058804683;1;1;GO;501.3;454.2;497.9;445.9;340.0;G;C
210062035227;1;1;PI;472.8;377.3;480.5;503.9;480.0;G;D
210061566873;1;2;SP;480.7;556.0;538.0;432.8;600.0;D;E
210060190216;3;1;BA;555.9;656.6;705.0;701.0;520.0;D;B
210059155531;3;2;BA;373.5;442.9;507.5;500.5;0.0;C;B
210059317381;1;1;SP;512.4;507.4;559.3;653.7;680.0;E;D
210059774234;2;2;PA;428.2;316.8;432.5;429.6;560.0;C;A
210058603942;2;1;PB;454.2;523.4;482.2;613.1;880.0;H;B
210060421531;2;1;RJ;559.4;588.2;521.2;651.4;640.0;C;D
210060077126;1;1;SP;406.2;562.7;520.6;531.0;440.0;H;B
210058770322;3;1;BA;454.4;480.1;439.7;485.2;420.0;E;A
210060385348;3;1;MS;468.4;553.6;520.6;563.2;560.0;E;G
210060638557;3;1;AP;391.9;345.5;418.3;355.3;540.0;A;B
210059793031;2;1;MG;455.0;505.9;540.3;408.5;460.0;C;B
210061786635;1;1;SP;576.7;727.5;675.5;703.9;860.0;F;O
210059250895;1;1;SP;430.3;401.0;482.1;585.6;600.0;E;B
210058182103;1;2;SP;553.9;583.8;603.1;580.8;660.0;G;F
210059913891;3;1;BA;417.7;486.3;489.9;402.7;540.0;F;B
210059448546;3;2;RS;394.4;426.4;483.9;448.9;360.0;A;B
210058524120;1;3;SP;668.0;606.7;603.0;821.2;960.0;F;P
210061229356;3;1;BA;461.9;588.6;455.3;421.0;720.0;E;B
210059438376;3;2;BA;467.0;537.5;483.1;364.6;480.0;C;B
210060651561;1;1;ES;625.4;665.6;596.2;705.3;800.0;H;H
210061989432;3;1;PR;488.5;463.0;477.5;570.3;640.0;F;G
210060139117;3;2;AL;518.2;535.2;487.7;502.0;720.0;E;C
210058364419;3;2;GO;453.0;410.9;393.5;401.5;0.0;E;D
210058323734;1;2;SC;601.1;617.1;607.9;670.2;640.0;E;D
210060326909;1;3;RJ;606.4;600.7;560.1;731.9;920.0;F;H
210061548818;1;1;RN;669.0;700.2;647.7;721.5;880.0;G;N
210060489520;1;3;SP;572.7;626.9;634.9;704.8;920.0;F;Q
210058592346;3;1;MA;404.2;432.1;456.4;435.8;560.0;C;A
210061028180;3;2;SP;450.5;504.3;445.6;466.4;440.0;E;B
210059693305;2;1;PI;364.6;578.5;460.0;394.5;800.0;C;A
210060754717;1;1;RS;681.9;643.4;656.1;755.6;860.0;D;I
210061764627;3;2;MA;348.0;304.9;359.3;352.4;280.0;E;A
210060280501;3;1;AM;403.8;430.9;374.9;439.2;520.0;C;B
210061984913;2;2;PA;443.9;550.7;499.7;539.5;0.0;G;E
210060732142;3;2;SP;523.0;388.9;513.7;569.3;760.0;E;D
210060112085;3;2;PR;528.5;590.0;560.8;585.2;520.0;H;C
210060274006;3;1;SP;493.7;565.3;507.9;506.4;840.0;B;C
210058447312;0;1;PE;500.4;542.2;511.1;549.8;680.0;D;B
210058867253;1;2;PR;422.4;533.2;554.0;551.6;440.0;E;C
210058521937;3;2;RN;510.9;565.1;541.0;640.4;940.0;F;D
210060980809;3;2;AL;519.0;461.7;512.4;523.2;580.0;E;C
210061884631;1;1;SP;359.5;536.6;504.0;481.5;540.0;C;C
210059257704;3;1;PA;511.4;515.4;484.9;372.8;400.0;D;B
210059857256;2;1;SP;406.7;520.5;472.8;468.9;580.0;B;B
210060806987;1;2;PB;445.6;473.6;534.6;502.4;800.0;D;D
210061880833;1;1;SP;613.7;632.5;625.1;772.6;680.0;F;P
210059321752;3;2;PA;391.1;427.3;391.6;358.9;360.0;H;B
210058316360;1;1;PE;490.3;566.0;547.3;541.3;580.0;B;D
210058513795;2;3;SP;510.5;505.8;501.5;604.1;520.0;A;C
210058953144;3;2;MS;520.9;524.8;547.2;386.1;580.0;C;B
210058976356;1;1;MG;461.1;522.2;428.3;376.9;480.0;B;B
210060520980;1;1;RS;524.7;629.9;530.5;719.9;900.0;G;Q
210059834872;3;1;RJ;512.5;521.7;558.4;408.3;520.0;E;B
210061560872;3;1;MS;506.5;621.1;574.8;623.7;580.0;E;C
210059802713;1;2;SP;428.6;534.1;514.3;519.5;680.0;C;C
210061605500;3;1;CE;420.1;457.4;375.2;390.2;580.0;A;D
210061055682;2;1;BA;373.4;341.4;309.6;364.0;0.0;C;C
210060145679;1;2;SP;517.3;489.7;501.9;468.5;540.0;F;G
210060814999;3;2;PE;614.8;329.6;583.7;562.1;740.0;E;C
210058735710;1;1;SP;401.6;440.6;465.9;451.5;380.0;E;B
210060112036;0;1;BA;543.0;637.2;612.7;569.7;760.0;G;N
210058703812;1;1;BA;480.0;410.4;515.6;405.6;760.0;G;E
210061470959;2;2;PA;494.0;522.9;523.8;527.6;440.0;B;C
210060824421;2;1;BA;489.0;598.7;522.4;596.2;780.0;C;B
210060264177;3;2;SP;521.2;610.7;567.6;575.1;560.0;E;F
210059874647;3;1;CE;457.7;583.1;595.4;478.6;700.0;A;A
210060174727;1;2;SP;598.1;570.1;551.6;672.6;920.0;E;D
210060722665;1;3;BA;586.0;640.5;643.6;677.9;920.0;D;E
210062029620;1;2;RS;477.1;466.2;444.1;405.1;560.0;B;B
210061702809;3;2;AM;347.0;405.2;430.7;421.2;620.0;E;B
210058990868;3;1;CE;548.7;530.5;502.0;536.4;540.0;H;B
210059577119;1;1;RS;482.7;451.1;481.3;519.2;840.0;H;B
210061091404;3;1;PA;378.8;385.4;469.8;464.7;620.0;F;C
210059871808;2;1;SP;485.4;554.9;559.1;569.1;680.0;E;A
210061030806;1;1;RJ;660.8;701.9;634.4;697.1;880.0;E;H
210060346043;1;1;PB;539.6;395.0;401.2;358.1;420.0;B;B
210061519734;3;2;MG;438.7;478.1;455.0;465.7;480.0;D;B
210059318585;1;1;MT;534.9;597.8;526.6;558.7;580.0;G;E
210059839613;3;1;AL;503.7;457.5;469.4;530.6;820.0;E;C
210059289955;3;2;BA;477.0;453.3;522.2;513.0;880.0;G;A
210060565483;1;2;MA;475.1;500.1;470.7;425.0;480.0;B;B
210058848544;3;2;BA;463.3;503.2;535.3;557.7;560.0;F;C
210062038345;2;1;CE;391.5;413.1;461.8;532.2;520.0;G;G
210061495250;1;3;DF;516.2;611.8;540.1;534.4;600.0;G;J
210059740475;3;1;CE;433.9;327.3;381.5;414.5;560.0;H;B
210060827192;1;1;MT;513.3;422.6;454.6;349.8;460.0;G;L
210058868819;1;3;PR;568.2;585.3;561.9;756.4;880.0;G;G
210059164907;1;2;PB;521.6;569.4;525.5;638.5;880.0;D;C
210058992061;2;1;PE;437.9;375.6;440.0;375.4;420.0;H;C
210061461916;3;1;PI;520.2;547.3;541.9;488.3;640.0;B;B
210060086727;1;3;RJ;560.3;609.4;563.2;684.6;600.0;F;I
210058521607;1;2;PA;416.0;504.3;452.6;398.3;460.0;C;C
210058784480;1;2;BA;395.4;407.3;519.6;496.2;800.0;C;B
210059766944;0;1;SP;688.5;656.0;658.1;737.9;760.0;F;K
210059098310;1;3;SP;640.3;633.9;608.9;721.4;940.0;E;D
210059532899;3;1;BA;578.9;630.4;592.3;675.8;820.0;G;E
210058182582;1;2;GO;520.5;412.8;508.5;513.5;860.0;F;O
210059525032;2;2;BA;432.7;517.4;476.6;464.1;680.0;E;G
210060797477;3;1;PA;549.6;495.4;514.2;534.1;820.0;D;B
210058652871;1;3;SP;546.7;545.1;534.0;604.3;560.0;F;K
210059269084;3;1;PI;419.6;562.3;555.9;712.7;680.0;G;G
210058698419;3;1;PE;399.3;420.9;377.6;369.9;360.0;A;A
210058767403;1;2;SP;458.0;513.3;540.0;469.2;460.0;D;C
210059622095;1;1;ES;602.5;732.0;700.2;669.7;700.0;E;F
210061150979;1;1;SP;527.0;614.5;494.7;510.7;480.0;C;E
210059775934;1;1;SP;417.3;430.4;409.9;373.1;320.0;E;B
210059040030;3;1;RN;389.0;363.0;351.8;399.1;260.0;F;A
210060718717;2;2;PE;466.6;486.4;482.5;467.1;480.0;D;B
210060655013;1;2;ES;444.9;545.2;537.9;533.3;580.0;E;E
210061827870;3;2;MG;531.9;464.7;555.1;470.2;580.0;E;F
210061728592;1;2;MG;465.4;592.8;548.4;583.2;520.0;D;C
210059346757;2;2;SP;469.8;522.0;530.6;499.8;320.0;E;C
210061442929;3;2;RJ;527.6;595.7;564.0;629.3;620.0;E;E
210060333917;3;1;TO;505.3;608.1;592.1;451.8;560.0;B;B
210058149125;3;3;PR;472.9;561.4;574.6;667.0;920.0;F;O
210059422056;1;2;SP;561.9;576.2;573.8;691.0;920.0;E;F
210058599589;1;2;SP;483.0;530.0;545.1;445.4;380.0;E;D
210058351006;3;2;PI;487.9;521.4;488.7;550.5;900.0;C;B
210061295320;1;3;SP;639.2;543.1;609.4;653.9;860.0;G;I
210058470165;2;2;PI;462.9;341.4;421.1;335.1;600.0;C;B
210060873672;3;1;GO;560.5;493.3;511.6;540.6;560.0;G;J
210059626272;1;1;PR;664.4;647.9;609.2;739.4;920.0;F;B
210060055611;1;1;PR;476.4;533.9;573.7;429.9;920.0;G;G
210059896679;1;1;RJ;564.9;633.2;568.3;620.9;580.0;C;F
210061333515;1;3;RJ;626.0;569.4;518.1;595.9;920.0;E;C
210060555187;1;2;SP;465.1;488.6;443.0;454.0;320.0;G;I
210061513704;4;2;SE;343.2;373.6;334.4;406.4;0.0;C;B
210059277918;3;1;MA;425.1;434.4;521.9;453.7;0.0;F;M
210061268938;1;1;PB;394.8;524.4;477.6;419.8;780.0;C;B
210060821108;3;2;RJ;496.0;503.9;488.2;639.0;520.0;E;D
210059301542;1;1;PE;429.6;448.1;510.6;481.5;800.0;D;E
210059217318;1;1;PB;686.4;636.9;680.0;846.6;900.0;B;I
210060058218;1;1;AL;549.7;630.2;539.0;734.3;780.0;D;F
210061383937;1;2;SP;560.2;635.0;581.7;697.5;880.0;G;J
210059506405;3;2;SP;437.6;515.0;536.7;498.5;520.0;B;B
210060301882;1;1;ES;609.8;616.6;602.8;694.0;580.0;C;G
210060144096;3;1;RJ;576.0;612.4;530.1;380.1;500.0;B;B
210062022530;3;1;ES;499.2;500.8;516.2;558.9;600.0;H;C
210060081990;0;2;ES;453.6;521.9;492.5;647.6;760.0;E;D
210059198747;3;1;CE;407.7;391.1;384.4;425.7;280.0;H;B
210059468191;3;1;RN;451.8;521.9;445.0;430.5;520.0;B;C
210060370050;3;2;CE;511.5;523.4;546.6;632.5;780.0;D;A
210060248877;1;2;DF;521.2;519.6;547.8;553.4;620.0;D;C
210058233483;1;2;RJ;343.2;368.6;368.3;337.2;260.0;E;B
210061632838;1;1;CE;397.5;489.2;466.6;397.6;0.0;D;B
210060605991;1;1;CE;703.8;707.0;689.1;904.2;940.0;F;J
210060750474;3;2;BA;380.1;455.0;440.1;370.2;0.0;F;B
210059262916;3;2;PA;391.2;465.4;450.0;422.9;360.0;E;B
210058951288;3;1;PB;485.7;545.0;560.4;471.2;880.0;E;E
210061853516;2;2;RJ;525.5;605.3;575.1;521.8;540.0;H;A
210059911522;2;1;MT;443.0;351.0;347.8;376.6;0.0;B;A
210059637757;3;2;SP;496.5;461.5;494.1;549.8;700.0;D;B
210059296868;2;1;GO;463.0;521.3;420.1;449.9;560.0;B;C
210060870324;3;2;AP;448.0;491.2;463.9;434.0;800.0;D;A
210061884349;1;3;RS;501.4;465.9;513.5;445.2;340.0;E;N
210060059464;1;3;RJ;543.4;606.0;615.8;684.9;760.0;G;H
210061490934;3;1;SP;607.4;604.5;603.0;624.5;760.0;D;E
210060674500;2;2;SP;376.4;509.8;496.6;586.6;580.0;E;C
210060254350;3;3;PA;522.9;541.1;554.1;581.9;0.0;F;E
210061523693;3;2;PA;427.6;456.2;482.7;471.6;640.0;B;B
210061479237;1;1;SP;500.7;586.9;601.5;691.4;820.0;D;G
210061601783;3;2;DF;432.0;533.9;511.8;466.1;440.0;E;F
210059204965;3;1;PI;547.6;538.5;579.0;541.6;300.0;E;D
210060208164;2;1;SP;563.2;529.9;569.9;725.8;640.0;E;F
210060268413;3;1;MG;632.8;670.0;622.5;699.1;900.0;C;E
210061701898;0;1;RS;475.2;494.6;515.5;394.8;440.0;C;E
210059833633;1;2;SP;434.6;547.2;576.7;718.4;580.0;E;D
210060256214;3;2;BA;477.4;415.2;455.6;390.5;420.0;B;B
210059115990;1;1;RN;501.5;535.4;534.4;575.2;460.0;B;C
210060137326;3;1;PE;432.7;406.3;499.8;427.2;440.0;D;B
210058544277;3;2;PE;404.5;533.7;537.9;503.8;580.0;D;B
210059922741;3;1;TO;660.6;589.7;563.0;505.0;860.0;E;I
210061180206;1;1;SP;630.6;682.2;652.3;767.6;880.0;G;O
210061115259;3;1;MT;498.6;547.9;558.3;660.3;600.0;H;A
210060550232;3;1;RN;504.4;333.8;488.1;400.3;560.0;B;B
210059434522;2;1;CE;425.3;546.3;515.9;356.4;480.0;C;B
210061193163;1;2;BA;339.4;345.4;453.1;380.2;520.0;H;C
210060904602;2;1;MA;431.8;533.3;479.3;346.9;480.0;A;D
210059635498;1;2;ES;538.5;596.9;614.0;606.7;660.0;F;C
210058450574;3;1;SP;598.0;570.4;533.9;566.3;620.0;B;C
210059684342;3;2;PB;495.0;564.1;554.9;347.8;720.0;B;B
210060071893;3;1;BA;517.4;611.7;554.4;553.7;600.0;E;B
210061047096;1;2;MG;419.5;510.4;486.4;449.8;420.0;E;C
210058988002;1;2;PR;422.1;432.6;405.2;346.4;440.0;E;D
210059219194;2;1;RJ;415.5;347.1;434.8;399.0;540.0;B;B
210058505725;1;1;MA;473.2;440.1;469.1;344.8;660.0;B;B
210058478058;1;2;SP;480.0;494.0;528.7;717.7;800.0;E;C
210058786594;3;2;CE;357.0;405.6;450.8;352.6;0.0;H;B
210061095020;1;1;CE;542.4;618.2;581.7;568.0;620.0;C;H
210060011543;3;1;RJ;483.1;582.8;565.5;517.8;620.0;D;C
210059351591;1;1;RN;456.9;544.7;519.9;380.3;680.0;D;C
210060511813;1;1;RN;541.5;585.8;528.8;632.3;600.0;E;C
210058847467;1;3;SC;520.0;578.8;556.0;581.4;680.0;F;H
210060267089;3;3;PB;583.4;661.2;607.3;682.2;940.0;F;C
210060614018;1;2;SP;553.8;505.7;536.6;509.3;560.0;D;C
210061169815;1;2;SP;418.0;520.6;524.6;349.2;520.0;D;C
210058037291;3;1;SC;576.2;637.1;523.4;599.3;640.0;C;D
210059430100;1;1;RS;538.9;552.9;524.4;482.0;480.0;B;C
210059030645;1;1;MG;558.5;638.3;626.4;629.5;840.0;C;E
210058039767;1;1;SP;611.2;628.2;619.4;702.0;660.0;E;N
210059884801;3;1;RJ;485.2;602.2;536.7;759.6;380.0;C;E
210061678463;1;3;MS;649.3;575.0;622.5;719.6;820.0;F;I
210060876382;3;1;MA;524.1;666.1;557.5;606.2;840.0;E;B
210058799617;1;1;BA;480.2;402.7;458.6;524.2;580.0;G;I
210061823618;1;2;MG;632.9;456.0;588.8;792.2;940.0;G;J
210059200033;3;1;RN;486.6;391.9;339.9;346.6;600.0;B;B
210061520936;1;3;PR;638.6;627.3;618.9;557.2;640.0;E;E
210060585138;1;1;RJ;504.1;633.8;612.6;662.2;900.0;E;C
210060434635;1;1;MG;596.5;483.8;474.8;612.2;0.0;G;G
210060547143;1;1;BA;470.6;468.2;515.6;450.5;800.0;C;C
210060838425;3;1;SP;556.7;668.8;586.0;667.2;740.0;E;B
210061539649;1;3;PR;503.1;601.7;626.8;613.1;640.0;G;F
210058157849;1;1;SP;538.4;584.6;584.4;618.1;520.0;E;H
210059873815;3;1;SE;457.5;543.6;502.0;594.5;400.0;E;C
210059147167;3;2;RJ;405.7;457.8;474.3;450.2;480.0;C;D
210059218303;1;1;RS;588.0;542.1;538.8;668.4;540.0;E;D
210062040822;3;2;CE;566.2;639.4;584.6;558.5;680.0;E;G
210058079602;1;3;PR;700.3;703.3;680.2;844.6;940.0;G;P
210060763575;1;1;RJ;568.4;561.9;534.7;737.9;900.0;E;G
210060785847;1;1;RJ;672.7;655.8;593.8;756.3;960.0;E;F
210060241252;0;1;RJ;604.2;603.2;580.7;583.5;880.0;G;O
210058860420;3;2;PB;447.1;452.6;462.1;398.5;280.0;E;B
210059534577;3;2;PA;451.3;402.9;400.1;375.1;480.0;F;B
210059425245;1;2;DF;490.7;621.9;539.5;734.8;840.0;F;Q
210060481224;2;1;BA;531.2;545.3;503.6;550.2;640.0;B;B
210060705032;1;1;RJ;606.8;613.4;555.8;615.4;860.0;C;B
210060692466;1;3;PE;560.5;589.4;600.6;745.6;880.0;F;F
210058470122;2;2;PR;536.7;590.1;570.9;487.8;680.0;E;B
210060561568;1;2;MG;641.1;646.6;661.2;709.3;860.0;D;B
210061096534;1;2;PI;495.2;565.7;527.3;538.7;980.0;D;B
210060984641;3;2;PA;395.4;465.8;471.1;388.8;560.0;E;C
210059217270;1;2;MG;416.2;413.5;452.5;462.1;720.0;E;B
210059522702;2;2;GO;422.5;425.0;398.0;418.4;460.0;E;B
210058764155;1;1;RS;580.1;552.8;539.5;784.8;860.0;F;J
210059309626;1;1;RS;566.6;606.8;604.2;658.1;580.0;C;I
210060396923;2;2;CE;385.0;520.1;463.2;603.5;520.0;D;B
210062022135;1;2;MG;549.6;517.7;552.3;546.8;640.0;E;C
210059253547;3;1;PE;536.1;554.9;547.3;548.0;620.0;E;F
210061775723;2;1;RO;439.8;426.6;438.0;360.7;440.0;F;H
210059636420;1;1;PR;572.6;681.7;624.6;732.3;900.0;E;J
210059903769;1;2;RN;442.0;379.5;388.1;414.8;0.0;D;B
210058743666;1;1;MA;497.1;490.1;460.9;490.0;600.0;E;A
210060823860;1;1;RJ;585.4;604.8;529.5;650.4;900.0;G;F
210060695569;3;1;SP;529.7;611.5;588.5;638.9;580.0;G;M
210059391400;3;1;MA;535.4;544.9;457.8;503.9;880.0;C;D
210058994290;1;1;RJ;556.1;589.4;543.7;726.3;920.0;G;D
210061384638;1;1;SP;546.4;589.8;617.9;673.5;760.0;F;F
210058691881;1;2;PB;486.2;531.8;514.8;541.5;780.0;E;B
210058104699;3;1;RN;458.3;539.5;532.5;493.4;440.0;B;A
210059003323;2;1;BA;370.8;379.2;459.7;384.5;660.0;A;A
210059758348;1;1;PE;503.5;544.8;568.2;501.7;720.0;E;B
210058177305;1;2;RS;457.5;463.7;507.5;436.7;400.0;H;B
210061696163;2;1;SP;512.3;547.2;546.4;594.9;560.0;C;D
210059406341;3;1;PR;465.8;518.5;540.2;423.4;660.0;E;G
210059566138;3;1;RN;563.8;557.7;617.0;594.0;780.0;D;C
210060715980;1;1;DF;416.9;561.2;489.4;515.0;500.0;E;E
210060488532;3;2;PB;545.2;536.0;503.2;467.6;720.0;B;B
210059990269;1;1;MG;699.8;654.4;653.1;818.1;860.0;G;G
210061395228;1;3;SC;499.9;526.1;550.0;712.6;820.0;F;O
210060597827;3;1;AL;483.9;509.8;540.7;457.8;540.0;E;B
210060704965;2;2;RJ;611.0;503.8;588.8;732.4;900.0;G;D
210058504085;2;2;MT;327.6;442.8;444.2;349.3;620.0;C;C
210059681046;1;3;PR;574.2;511.4;509.4;536.8;500.0;G;G
210060980775;3;1;PE;455.9;485.4;514.3;581.2;600.0;C;B
210058276199;1;1;PE;519.9;488.9;465.9;379.1;320.0;A;C
210058701640;1;1;AL;561.5;509.1;496.3;352.1;680.0;F;G
210061900424;1;1;PR;466.9;557.6;545.8;540.9;360.0;G;E
210060784948;3;1;PA;439.3;470.3;505.9;416.6;520.0;H;C
210060818664;3;1;DF;571.3;635.3;611.3;544.7;840.0;E;D
210060163541;2;2;RJ;435.1;561.8;449.4;459.4;680.0;F;D
210059046029;1;1;RJ;614.2;625.0;578.5;680.5;700.0;E;E
210058493611;1;3;PR;578.9;542.5;596.8;739.5;540.0;E;D
210060841071;3;1;SE;515.1;406.1;456.0;369.0;620.0;D;B
210060798337;1;1;SP;528.8;605.6;594.0;675.2;760.0;G;G
210060648289;1;1;PR;491.6;514.0;501.3;491.4;500.0;E;F
210061132465;1;1;SP;463.9;559.4;552.2;674.7;920.0;F;F
210061325310;2;2;MA;426.5;538.8;520.1;502.9;700.0;F;B
210061784300;1;2;SP;495.9;494.7;550.2;610.6;560.0;E;I
210058086309;1;1;TO;541.8;643.3;639.9;630.8;880.0;G;P
210060528665;3;2;DF;553.7;469.3;507.3;501.6;580.0;C;B
210059007613;2;1;AM;420.6;415.8;390.4;356.9;0.0;B;A
210058780339;3;2;CE;488.4;445.1;455.0;520.6;560.0;B;B
210060309017;2;2;PE;518.2;368.2;428.4;518.1;560.0;A;B
210059409635;3;2;CE;618.5;582.0;472.5;779.5;860.0;E;D
210061033249;3;1;AM;409.5;383.0;433.2;420.3;0.0;H;H
210059371680;3;2;SP;478.5;512.7;476.5;514.9;600.0;C;B
210058170785;1;2;RJ;401.0;421.7;481.3;564.6;440.0;E;B
210061464788;1;2;RR;568.7;525.8;552.1;577.4;680.0;E;C
210058206467;2;2;SP;383.4;516.4;431.3;350.9;340.0;D;D
210058076562;1;3;DF;513.7;597.5;581.9;666.5;860.0;E;K
210061723249;1;1;RN;542.1;594.7;625.6;627.5;700.0;E;B
210061013724;3;1;PR;493.0;447.0;512.3;512.4;380.0;E;B
210061024198;1;2;MA;455.5;508.6;447.2;347.1;540.0;E;C
210058962081;1;1;RJ;414.7;492.4;477.4;430.3;520.0;E;D
210059619829;3;1;CE;574.4;494.3;509.2;459.9;480.0;D;A
210060505680;1;2;PR;463.4;531.2;454.5;550.9;840.0;B;B
210058452891;3;1;PR;463.6;576.5;551.6;359.2;920.0;E;B
210060835687;1;1;MG;620.3;731.7;589.3;731.3;660.0;G;D
210060907834;3;2;MS;559.5;618.5;596.2;616.2;600.0;E;D
210059970867;1;1;SP;684.2;677.1;641.7;799.5;920.0;E;H
210058333881;3;1;CE;490.0;531.0;552.8;464.6;960.0;D;C
210058419416;3;2;MG;328.7;419.7;426.3;464.2;460.0;D;F
210060629595;1;1;SC;501.4;498.0;518.5;658.5;400.0;G;K
210060868948;1;1;MG;682.8;684.4;706.3;833.6;920.0;E;N
210061659829;1;1;SP;567.3;568.9;572.6;627.5;940.0;G;N
210058700086;3;1;MA;418.7;478.8;442.8;456.6;340.0;E;D
210061762489;1;1;MA;638.6;675.3;661.8;729.8;700.0;F;K
210059267121;1;1;SP;630.6;567.4;572.2;724.2;800.0;G;N
210059643844;3;1;RJ;384.4;527.8;501.6;558.2;700.0;H;C
210061988799;3;1;SC;389.7;539.2;448.0;364.7;300.0;F;B
210059396852;2;1;MG;410.9;484.3;535.3;346.3;520.0;C;D
210061247582;1;1;SC;494.1;524.9;471.4;533.1;0.0;E;C
210061784706;1;1;RO;517.8;479.5;510.3;422.2;600.0;G;G
210058385393;1;1;RS;519.9;525.9;501.4;551.1;560.0;B;B
210059350191;3;1;BA;511.2;455.4;468.2;372.8;260.0;B;A
210062001986;1;2;PA;362.7;427.1;353.2;440.9;540.0;C;A
210061500230;2;2;BA;428.7;375.9;382.2;497.5;460.0;E;B
210060370348;1;3;SP;577.1;585.9;570.5;713.8;800.0;F;J
210061576780;2;2;SC;526.8;487.6;569.4;589.2;600.0;E;D
210061688391;3;3;RJ;501.0;426.0;432.1;531.9;720.0;E;E
210058592532;3;1;DF;587.6;598.8;593.5;660.6;720.0;E;B
210061880010;3;1;SP;495.9;567.2;570.5;576.4;660.0;F;N
210061667588;3;1;CE;461.0;560.2;569.4;644.1;840.0;E;C
210058293346;3;1;PA;495.3;402.0;470.8;434.1;780.0;E;B
210060752207;3;1;TO;698.2;710.3;483.6;743.7;840.0;G;I
210061446639;4;1;RJ;514.0;593.0;430.2;588.0;900.0;B;B
210060215150;1;3;PB;606.8;492.0;520.9;729.7;920.0;E;D
210061205795;1;1;SP;442.7;563.7;586.3;404.4;660.0;D;B
210060841417;3;1;PA;382.2;400.9;463.5;444.9;560.0;E;B
210059956758;3;1;MS;468.2;484.1;479.2;464.4;0.0;H;A
